concept_id,concept_name,avg_per_pid,from_table,unique_pid_count
35207290,,1.0736842105263158,,190
35211275,,1.0789473684210527,,190
376208,Disorder of soft tissue,1.0846560846560847,condition_occurrence,189
764123,Atherosclerosis of coronary artery without angina pectoris,1.0793650793650793,condition_occurrence,189
45563013,,1.0582010582010581,,189
193326,Urge incontinence of urine,1.0582010582010581,condition_occurrence,189
45586572,,1.0793650793650793,,189
45587068,,1.0846560846560847,,189
35208756,,1.053191489361702,,188
35207983,,1.101063829787234,,188
4245252,Raised prostate specific antigen,1.0851063829787233,condition_occurrence,188
35206859,,1.074468085106383,,188
37201122,,1.0851063829787233,,188
440674,Gout,1.053191489361702,condition_occurrence,188
35211309,,1.0851063829787233,,188
3003181,Sodium [Moles/volume] in Urine,2.1595744680851063,measurement,188
140673,Hypothyroidism,1.074468085106383,condition_occurrence,188
140214,Eruption,1.0851063829787233,condition_occurrence,188
45571800,,1.0802139037433156,,187
380378,Epilepsy,1.0802139037433156,condition_occurrence,187
40483287,Disorder of kidney and/or ureter,1.0695187165775402,condition_occurrence,187
4114720,Difficulty talking,1.106951871657754,condition_occurrence,187
35211382,,1.106951871657754,,187
440704,Chronic pain syndrome,1.1344086021505377,condition_occurrence,186
436096,Chronic pain,1.0913978494623655,condition_occurrence,186
45542912,,1.0913978494623655,,186
45562109,,1.1344086021505377,,186
24134,Neck pain,1.1189189189189188,condition_occurrence,185
200843,Finding of frequency of urination,1.0702702702702702,condition_occurrence,185
35208968,,1.1189189189189188,,185
40483172,Stimulant dependence,1.0972972972972972,condition_occurrence,185
45563299,,1.0702702702702702,,185
45595876,,1.0972972972972972,,185
35207169,,1.0978260869565217,,184
45592429,,1.0978260869565217,,184
4042728,Blood glucose abnormal,1.0978260869565217,condition_occurrence,184
4211231,Panic disorder without agoraphobia,1.0978260869565217,condition_occurrence,184
4081648,Acute vaginitis,1.092896174863388,condition_occurrence,183
35206940,,1.092896174863388,,183
4163710,Dilated cardiomyopathy,1.0491803278688525,condition_occurrence,183
35207755,,1.0491803278688525,,183
35209383,,1.092896174863388,,183
45602002,,1.1256830601092895,,183
26662,Testicular hypofunction,1.092896174863388,condition_occurrence,183
45591555,,1.1202185792349726,,183
40769146,Heparin unfractionated [Units/volume] in Platelet poor plasma,2.19672131147541,measurement,183
313459,Sleep apnea,1.1263736263736264,condition_occurrence,182
3014502,Neutrophils/100 leukocytes in Body fluid,2.1648351648351647,measurement,182
45562095,,1.1263736263736264,,182
45533816,,1.0607734806629834,,181
4223659,Fatigue,1.0718232044198894,condition_occurrence,181
762289,Pain in left knee,1.0607734806629834,condition_occurrence,181
198964,Chronic hepatitis C,1.0939226519337018,condition_occurrence,181
35205771,,1.0939226519337018,,181
45534458,,1.0718232044198894,,181
45552105,,1.0777777777777777,,180
4310235,Reduced mobility,1.0777777777777777,condition_occurrence,180
4064161,Cirrhosis of liver,1.1508379888268156,condition_occurrence,179
3002173,Hemoglobin [Mass/volume] in Arterial blood,2.111731843575419,measurement,179
141323,Acute maxillary sinusitis,1.094972067039106,condition_occurrence,179
3051593,INR in Capillary blood by Coagulation assay,2.168539325842697,measurement,178
260123,Acute sinusitis,1.0842696629213484,condition_occurrence,178
35209472,,1.101123595505618,,178
197607,Excessive and frequent menstruation,1.101123595505618,condition_occurrence,178
45538470,,1.0842696629213484,,178
1569171,,1.0960451977401129,,177
35208970,,1.1022727272727273,,176
312998,Pain in thoracic spine,1.1022727272727273,condition_occurrence,176
35209006,,1.0795454545454546,,176
3017569,Oxygen content in Arterial blood,2.137142857142857,measurement,175
315078,Palpitations,1.0632183908045978,condition_occurrence,174
45534424,,1.0919540229885059,,174
200174,Disorder of skin and/or subcutaneous tissue,1.0747126436781609,condition_occurrence,174
35211263,,1.0632183908045978,,174
37200439,,1.0867052023121386,,173
435262,Primary open angle glaucoma,1.0867052023121386,condition_occurrence,173
45606794,,1.0818713450292399,,171
257683,Posterior rhinorrhea,1.0818713450292399,condition_occurrence,171
35206992,,1.0818713450292399,,171
436070,Vitamin D deficiency,1.0818713450292399,condition_occurrence,171
3008598,Thyroxine (T4) free [Mass/volume] in Serum or Plasma,2.0823529411764707,measurement,170
3051825,Creatinine [Mass/volume] in Blood,2.1420118343195265,measurement,169
3008152,Bicarbonate [Moles/volume] in Arterial blood,2.165680473372781,measurement,169
3012671,Monocytes+Macrophages/100 leukocytes in Body fluid,2.155688622754491,measurement,167
3026925,Triiodothyronine (T3) Free [Mass/volume] in Serum or Plasma,2.1077844311377247,measurement,167
3034030,Carboxyhemoglobin/Hemoglobin.total in Mixed venous blood,2.215568862275449,measurement,167
3016502,Oxygen saturation in Arterial blood,2.16969696969697,measurement,165
3010300,Glucose [Mass/volume] in Serum or Plasma --1 hour post dose glucose,2.0606060606060606,measurement,165
3005715,Vancomycin [Mass/volume] in Serum or Plasma,2.1463414634146343,measurement,164
35211316,,1.0617283950617284,,162
318566,Flushing,1.0617283950617284,condition_occurrence,162
4158910,Secondary malignant neoplasm of unknown site,1.0377358490566038,condition_occurrence,159
920115,,1.0377358490566038,,159
3008295,Osmolality of Serum or Plasma,2.1265822784810124,measurement,158
3022174,Leukocytes [#/volume] in Body fluid,2.2151898734177213,measurement,158
443733,Disorder of eye with type 2 diabetes mellitus,1.0445859872611465,condition_occurrence,157
3031282,Methemoglobin/Hemoglobin.total in Mixed venous blood,2.1528662420382165,measurement,157
35206724,,1.0636942675159236,,157
30683,Hemoglobin SS disease without crisis,1.0636942675159236,condition_occurrence,157
3023465,Gamma globulin [Mass/volume] in Serum or Plasma by Electrophoresis,2.08974358974359,measurement,156
35225415,,1.0774193548387097,,155
4116166,Elbow joint pain,1.0516129032258064,condition_occurrence,155
35208627,,1.0580645161290323,,155
4115171,Pain in right lower limb,1.0584415584415585,condition_occurrence,154
45533939,,1.0584415584415585,,154
321319,Cardiomyopathy,1.0584415584415585,condition_occurrence,154
35206266,,1.051948051948052,,154
255848,Pneumonia,1.0584415584415585,condition_occurrence,154
200962,Primary malignant neoplasm of prostate,1.051948051948052,condition_occurrence,154
35207956,,1.0584415584415585,,154
35208024,,1.091503267973856,,153
35207953,,1.0457516339869282,,153
45534454,,1.0849673202614378,,153
4133224,Lobar pneumonia,1.0457516339869282,condition_occurrence,153
35208481,,1.091503267973856,,153
37396726,Cognitive communication disorder,1.0849673202614378,condition_occurrence,153
4169095,Bradycardia,1.1045751633986929,condition_occurrence,153
35211262,,1.1045751633986929,,153
3022533,CD3 cells/100 cells in Blood,2.1437908496732025,measurement,153
257004,Acute exacerbation of chronic obstructive airways disease,1.091503267973856,condition_occurrence,153
134438,Contact dermatitis,1.091503267973856,condition_occurrence,153
201603,Disorder of teeth AND/OR supporting structures,1.065359477124183,condition_occurrence,153
3019230,Fractional oxyhemoglobin in Venous blood,2.1184210526315788,measurement,152
436353,Primary malignant neoplasm of upper outer quadrant of female breast,1.0789473684210527,condition_occurrence,152
35208274,,1.0460526315789473,,152
35207974,,1.0921052631578947,,152
259848,Chronic rhinitis,1.0921052631578947,condition_occurrence,152
45581497,,1.0789473684210527,,152
45606799,,1.0529801324503312,,151
35211310,,1.033112582781457,,151
3021374,Sirolimus [Mass/volume] in Blood,2.225165562913907,measurement,151
3004119,Hemoglobin [Mass/volume] in Venous blood,2.0927152317880795,measurement,151
35207262,,1.0529801324503312,,151
4149353,"Attention deficit hyperactivity disorder, predominantly inattentive type",1.0529801324503312,condition_occurrence,151
137682,Skin sensation disturbance,1.0529801324503312,condition_occurrence,151
136934,Primary hyperparathyroidism,1.0463576158940397,condition_occurrence,151
45561778,,1.033112582781457,,151
45605401,,1.0529801324503312,,151
35206898,,1.0463576158940397,,151
42537748,Acquired absence of organ,1.0333333333333334,condition_occurrence,150
35208642,,1.0266666666666666,,150
440956,Primary malignant neoplasm of upper inner quadrant of female breast,1.0466666666666666,condition_occurrence,150
45548149,,1.08,,150
30753,Esophagitis,1.08,condition_occurrence,150
45595557,,1.0333333333333334,,150
4032878,Hair follicle disorder,1.0266666666666666,condition_occurrence,150
432870,Thrombocytopenic disorder,1.0536912751677852,condition_occurrence,149
35206772,,1.0536912751677852,,149
433753,Alcohol abuse,1.0402684563758389,condition_occurrence,149
37206607,Overactive bladder,1.0472972972972974,condition_occurrence,148
45539042,,1.0472972972972974,,148
3032989,Alpha-1-Fetoprotein multiple of the median cutoff [Multiple of the median] in Serum or Plasma,2.135135135135135,measurement,148
35207737,,1.0952380952380953,,147
4158911,Non-rheumatic heart valve disorder,1.0952380952380953,condition_occurrence,147
441515,Primary malignant neoplasm of lower outer quadrant of female breast,1.0342465753424657,condition_occurrence,146
4280726,Seasonal allergic rhinitis,1.082191780821918,condition_occurrence,146
45600471,,1.0410958904109588,,146
3000285,Sodium [Moles/volume] in Blood,2.1095890410958904,measurement,146
35207973,,1.082191780821918,,146
45549152,,1.047945205479452,,146
439407,Disorder of nasal cavity,1.095890410958904,condition_occurrence,146
4194889,Enthesopathy of lower limb,1.047945205479452,condition_occurrence,146
4100065,,1.0410958904109588,,146
45581856,,1.095890410958904,,146
36713170,Cervical spine sprain,1.047945205479452,condition_occurrence,146
43530807,Allergic disposition,1.0482758620689656,condition_occurrence,145
45537692,,1.0758620689655172,,145
37109843,Absence of lower limb,1.0758620689655172,condition_occurrence,145
35207566,,1.0620689655172413,,145
45590768,,1.0482758620689656,,145
320536,Electrocardiogram abnormal,1.0413793103448277,condition_occurrence,145
373478,Presbyopia,1.0620689655172413,condition_occurrence,145
45568157,,1.0413793103448277,,145
194984,Disease of liver,1.0482758620689656,condition_occurrence,145
3026782,Osmolality of Urine,2.220689655172414,measurement,145
3020509,Albumin/Globulin [Mass Ratio] in Serum or Plasma,2.0833333333333335,measurement,144
45582247,,1.0486111111111112,,144
318096,Secondary malignant neoplasm of lymph node,1.0486111111111112,condition_occurrence,144
35209007,,1.0902777777777777,,144
444100,Mood disorder,1.0347222222222223,condition_occurrence,144
3027273,Bicarbonate [Moles/volume] in Venous blood,2.138888888888889,measurement,144
4117695,Pain in left lower limb,1.0486111111111112,condition_occurrence,144
35207166,,1.0347222222222223,,144
77635,Disorder of hand,1.0902777777777777,condition_occurrence,144
45586193,,1.048951048951049,,143
440371,Disorder of immune function,1.0419580419580419,condition_occurrence,143
438120,Opioid dependence,1.048951048951049,condition_occurrence,143
35206842,,1.0419580419580419,,143
440417,Pulmonary embolism,1.0422535211267605,condition_occurrence,142
134870,Pityriasis versicolor,1.056338028169014,condition_occurrence,142
35211402,,1.0422535211267605,,142
35207781,,1.0774647887323943,,142
4275423,Supraventricular tachycardia,1.0774647887323943,condition_occurrence,142
35205814,,1.056338028169014,,142
433595,Edema,1.0422535211267605,condition_occurrence,142
45572084,,1.0422535211267605,,142
45533277,,1.0845070422535212,,142
35207728,,1.0425531914893618,,141
35207254,,1.0212765957446808,,141
439780,Autistic disorder,1.0212765957446808,condition_occurrence,141
45768963,Uncomplicated mild persistent asthma,1.070921985815603,condition_occurrence,141
45576951,,1.070921985815603,,141
35208628,,1.0425531914893618,,141
4103703,Melena,1.0354609929078014,condition_occurrence,141
35208413,,1.0354609929078014,,141
45766207,Non-rheumatic mitral valve stenosis with regurgitation,1.0425531914893618,condition_occurrence,141
140168,Psoriasis,1.049645390070922,condition_occurrence,141
40479573,Stimulant abuse,1.0714285714285714,condition_occurrence,140
35225408,,1.0785714285714285,,140
197320,Acute renal failure syndrome,1.0928571428571427,condition_occurrence,140
35211277,,1.0571428571428572,,140
37018196,Prediabetes,1.1071428571428572,condition_occurrence,140
42537742,Transplanted liver present,1.0785714285714285,condition_occurrence,140
37201113,,1.1071428571428572,,140
45572094,,1.0642857142857143,,140
45571730,,1.0714285714285714,,140
4228361,Asteatosis cutis,1.0714285714285714,condition_occurrence,140
3022493,Free Hemoglobin [Mass/volume] in Plasma,2.1142857142857143,measurement,140
35208671,,1.0714285714285714,,140
4307956,Bipolar II disorder,1.0285714285714285,condition_occurrence,140
35207972,,1.0785714285714285,,140
37200332,,1.1,,140
45542844,,1.0285714285714285,,140
374034,Visual disturbance,1.0642857142857143,condition_occurrence,140
45595799,,1.05,,140
314665,Atrial flutter,1.0642857142857143,condition_occurrence,140
256439,Allergic rhinitis due to pollen,1.0785714285714285,condition_occurrence,140
35207793,,1.0928571428571427,,140
314754,Wheezing,1.0571428571428572,condition_occurrence,140
4169954,Genitourinary tract hemorrhage,1.0857142857142856,condition_occurrence,140
35209481,,1.0857142857142856,,140
35209273,,1.0928571428571427,,140
316139,Heart failure,1.0928571428571427,condition_occurrence,140
45582704,,1.0719424460431655,,139
4322024,Pulmonary hypertension,1.0935251798561152,condition_occurrence,139
35207094,,1.0431654676258992,,139
35207097,,1.064748201438849,,139
435517,Acidosis,1.0431654676258992,condition_occurrence,139
45586281,,1.0575539568345325,,139
1326592,,1.0935251798561152,,139
434610,Hyperkalemia,1.064748201438849,condition_occurrence,139
201078,Atrophic vaginitis,1.079136690647482,condition_occurrence,139
200845,Urgent desire to urinate,1.0719424460431655,condition_occurrence,139
35209493,,1.079136690647482,,139
73754,Restless legs,1.0575539568345325,condition_occurrence,139
260139,Acute bronchitis,1.0507246376811594,condition_occurrence,138
43531561,Myasthenia gravis without exacerbation,1.0579710144927537,condition_occurrence,138
35207061,,1.0797101449275361,,138
45563290,,1.0507246376811594,,138
4182562,Lower abdominal pain,1.0507246376811594,condition_occurrence,138
35207966,,1.0507246376811594,,138
45567580,,1.1014492753623188,,138
45577228,,1.065217391304348,,138
45557252,,1.0579710144927537,,138
440360,Pure hyperglyceridemia,1.0797101449275361,condition_occurrence,138
4282316,Recurrent major depression,1.0875912408759123,condition_occurrence,137
45585977,,1.0437956204379562,,137
45576254,,1.072992700729927,,137
4110961,Generalized ischemic myocardial dysfunction,1.0364963503649636,condition_occurrence,137
432545,Bacterial infectious disease,1.0437956204379562,condition_occurrence,137
35207733,,1.051094890510949,,137
372448,Loss of consciousness,1.0656934306569343,condition_occurrence,137
35211391,,1.0656934306569343,,137
435228,Common variable agammaglobulinemia,1.0656934306569343,condition_occurrence,137
35206828,,1.0656934306569343,,137
4152384,Non-rheumatic aortic sclerosis,1.051094890510949,condition_occurrence,137
35207161,,1.0875912408759123,,137
35207704,,1.0364963503649636,,137
4214376,Hyperglycemia,1.0661764705882353,condition_occurrence,136
45601254,,1.0441176470588236,,136
35209488,,1.0808823529411764,,136
35211420,,1.0661764705882353,,136
45605459,,1.0441176470588236,,136
194696,Dysmenorrhea,1.0808823529411764,condition_occurrence,136
35205642,,1.0220588235294117,,136
135930,Musculoskeletal finding,1.0588235294117647,condition_occurrence,136
45567611,,1.0588235294117647,,136
45573021,,1.0588235294117647,,136
438066,Chlamydial infection,1.0220588235294117,condition_occurrence,136
4181965,Chronic ulcer of foot,1.0441176470588236,condition_occurrence,136
35211322,,1.0441176470588236,,136
432301,Opioid dependence in remission,1.0441176470588236,condition_occurrence,136
1569662,,1.0518518518518518,,135
45576443,,1.0296296296296297,,135
45567343,,1.0444444444444445,,135
45567234,,1.037037037037037,,135
45572430,,1.0814814814814815,,135
443729,Peripheral circulatory disorder associated with type 2 diabetes mellitus,1.0296296296296297,condition_occurrence,135
759852,Cellulitis of left lower limb,1.0444444444444445,condition_occurrence,135
196168,Irregular periods,1.0518518518518518,condition_occurrence,135
197006,Residual hemorrhoidal skin tags,1.0518518518518518,condition_occurrence,135
45557664,,1.0814814814814815,,135
79061,Slow transit constipation,1.0814814814814815,condition_occurrence,135
35209478,,1.0518518518518518,,135
45536199,,1.1111111111111112,,135
3027653,Mycophenolate [Mass/volume] in Serum or Plasma,2.1791044776119404,measurement,134
35207911,,1.044776119402985,,134
435839,Lymphedema,1.044776119402985,condition_occurrence,134
45534105,,1.0895522388059702,,134
45542948,,1.0820895522388059,,134
45572169,,1.0671641791044777,,134
78508,Arthralgia of the ankle and/or foot,1.0298507462686568,condition_occurrence,134
3005491,Lactate [Moles/volume] in Plasma venous,2.08955223880597,measurement,134
4138760,Exacerbation of intermittent asthma,1.0671641791044777,condition_occurrence,134
433968,Candidiasis,1.0820895522388059,condition_occurrence,134
36713918,Somatic dysfunction of lumbar region,1.0895522388059702,condition_occurrence,134
35205827,,1.0820895522388059,,134
4188598,High risk pregnancy,1.044776119402985,condition_occurrence,134
432595,Amyloidosis,1.0601503759398496,condition_occurrence,133
45576654,,1.0751879699248121,,133
45577165,,1.037593984962406,,133
380111,Acute atopic conjunctivitis,1.0751879699248121,condition_occurrence,133
45552995,,1.0757575757575757,,132
45582249,,1.0681818181818181,,132
3005770,Creatinine renal clearance in 24 hour Urine and Serum or Plasma,2.090909090909091,measurement,132
40405599,Fibromyalgia,1.0454545454545454,condition_occurrence,132
762296,Pain in right hand,1.0681818181818181,condition_occurrence,132
137351,Epidermoid cyst of skin,1.0757575757575757,condition_occurrence,132
35209011,,1.0454545454545454,,132
201340,Gastritis,1.0757575757575757,condition_occurrence,132
35207785,,1.083969465648855,,131
3013869,Basophils/100 leukocytes in Blood by Automated count,2.1068702290076335,measurement,131
4232697,Persistent atrial fibrillation,1.083969465648855,condition_occurrence,131
440690,Social phobia,1.0687022900763359,condition_occurrence,131
45582318,,1.0534351145038168,,131
45543275,,1.099236641221374,,131
45763750,Idiopathic pulmonary fibrosis,1.099236641221374,condition_occurrence,131
45581355,,1.0610687022900764,,131
45557205,,1.0687022900763359,,131
4128329,Menopause present,1.0692307692307692,condition_occurrence,130
35225417,,1.0307692307692307,,130
45585857,,1.0692307692307692,,130
45602032,,1.0461538461538462,,130
437113,Asthenia,1.0461538461538462,condition_occurrence,130
45562838,,1.1,,130
45576939,,1.0384615384615385,,130
3028502,Macrophages/100 leukocytes in Cerebral spinal fluid,2.1538461538461537,measurement,130
45591027,,1.0692307692307692,,130
138525,Pain in limb,1.1,condition_occurrence,130
45542599,,1.0387596899224807,,129
45600511,,1.1007751937984496,,129
4224968,Tinea corporis,1.062015503875969,condition_occurrence,129
35205809,,1.062015503875969,,129
45548116,,1.0775193798449612,,129
135777,Neoplasm of uncertain behavior of skin,1.062015503875969,condition_occurrence,129
3009214,Lutropin [Units/volume] in Serum or Plasma,2.0930232558139537,measurement,129
35206687,,1.062015503875969,,129
4272240,Malaise,1.0775193798449612,condition_occurrence,129
4146581,Mild intermittent asthma,1.0775193798449612,condition_occurrence,129
45582718,,1.0775193798449612,,129
4281109,Autoimmune thyroiditis,1.0546875,condition_occurrence,128
132466,Lumbar sprain,1.1015625,condition_occurrence,128
45591403,,1.0859375,,128
374375,Impacted cerumen,1.0859375,condition_occurrence,128
199075,Neurogenic bladder,1.046875,condition_occurrence,128
76472,Dysplasia of anus,1.0234375,condition_occurrence,128
45768964,Uncomplicated moderate persistent asthma,1.0390625,condition_occurrence,128
45601133,,1.0390625,,128
35211292,,1.0390625,,128
45587899,,1.1015625,,128
35206868,,1.0546875,,128
3023091,Interleukin 6 [Mass/volume] in Serum or Plasma,2.03125,measurement,128
35209305,,1.046875,,128
45572221,,1.0234375,,128
23325,Heartburn,1.0390625,condition_occurrence,128
194081,Acute cystitis,1.0551181102362204,condition_occurrence,127
45572703,,1.0551181102362204,,127
4000609,Disorder of upper gastrointestinal tract,1.0236220472440944,condition_occurrence,127
45558146,,1.0551181102362204,,127
3024666,Lithium [Moles/volume] in Serum or Plasma,2.062992125984252,measurement,127
46271022,Chronic kidney disease,1.0555555555555556,condition_occurrence,126
432795,Traumatic AND/OR non-traumatic injury,1.0555555555555556,condition_occurrence,126
35208621,,1.0714285714285714,,126
1326794,,1.0555555555555556,,126
45577516,,1.0634920634920635,,126
3019473,Protein [Mass/volume] in Cerebral spinal fluid,2.0793650793650795,measurement,126
35209279,,1.0555555555555556,,126
35208450,,1.0317460317460319,,126
133810,Hyperparathyroidism due to renal insufficiency,1.0634920634920635,condition_occurrence,126
45586292,,1.0714285714285714,,126
35207163,,1.064,,125
26711,Chronic pharyngitis,1.056,condition_occurrence,125
45606200,,1.056,,125
45581853,,1.064,,125
35207976,,1.056,,125
35206988,,1.048,,125
45567351,,1.08,,125
437246,Vitamin B deficiency,1.048,condition_occurrence,125
433440,Dysthymia,1.064,condition_occurrence,125
4115169,Pain in left arm,1.0725806451612903,condition_occurrence,124
35208722,,1.032258064516129,,124
45562837,,1.0725806451612903,,124
3004376,Choriogonadotropin [Multiple of the median] in Serum or Plasma,2.096774193548387,measurement,124
36714126,Difficulty walking,1.0403225806451613,condition_occurrence,124
35211327,,1.0403225806451613,,124
45587508,,1.0975609756097562,,123
192450,Retention of urine,1.0975609756097562,condition_occurrence,123
3021337,Troponin I.cardiac [Mass/volume] in Serum or Plasma,2.16260162601626,measurement,123
4141454,Recurrent major depression in partial remission,1.0743801652892562,condition_occurrence,121
45582701,,1.0495867768595042,,121
45552479,,1.0743801652892562,,121
40304526,Nocturia,1.0495867768595042,condition_occurrence,121
45543269,,1.0666666666666667,,120
45596595,,1.0666666666666667,,120
321596,Peripheral venous insufficiency,1.0833333333333333,condition_occurrence,120
45581912,,1.1083333333333334,,120
35207904,,1.0833333333333333,,120
46273487,Acute exacerbation of moderate persistent asthma,1.0666666666666667,condition_occurrence,120
3005719,IgG [Mass/volume] in Serum or Plasma,2.1,measurement,120
45606242,,1.1008403361344539,,119
4068482,Prolapsed lumbar intervertebral disc,1.1008403361344539,condition_occurrence,119
45880296,,1.0338983050847457,,118
35206694,,1.0427350427350428,,117
45547707,,1.0689655172413792,,116
436075,Adjustment disorder with anxious mood,1.0689655172413792,condition_occurrence,116
134460,Plantar fascial fibromatosis,1.0526315789473684,condition_occurrence,114
35208982,,1.0526315789473684,,114
35208772,,1.0535714285714286,,112
3029483,DNA double strand Ab [Units/volume] in Serum by Immunoassay,2.1272727272727274,measurement,110
3017766,Complement C4 [Mass/volume] in Serum or Plasma,2.074766355140187,measurement,107
3028653,Carboxyhemoglobin/Hemoglobin.total in Arterial blood,2.150943396226415,measurement,106
35211266,,1.0673076923076923,,104
3010517,Carboxyhemoglobin/Hemoglobin.total in Venous blood,2.0576923076923075,measurement,104
3000620,Complement C3 [Mass/volume] in Serum or Plasma,2.173076923076923,measurement,104
316822,Heart murmur,1.0673076923076923,condition_occurrence,104
3016038,Potassium [Moles/volume] in Urine,2.0388349514563107,measurement,103
3010340,Triiodothyronine (T3) [Mass/volume] in Serum or Plasma,2.0980392156862746,measurement,102
3022548,Glucose [Mass/volume] in Cerebral spinal fluid,2.0792079207920793,measurement,101
3024889,Methemoglobin/Hemoglobin.total in Venous blood,2.0792079207920793,measurement,101
3027491,Helicobacter pylori IgG Ab [Units/volume] in Serum by Immunoassay,2.0792079207920793,measurement,101
3003262,Estriol (E3).unconjugated [Multiple of the median] in Serum or Plasma,2.0792079207920793,measurement,101
3006217,Methemoglobin/Hemoglobin.total in Arterial blood,2.020618556701031,measurement,97
133228,Dental caries,1.0520833333333333,condition_occurrence,96
35208124,,1.0520833333333333,,96
37200607,,1.0208333333333333,,96
3025159,Blasts/100 leukocytes in Blood,2.042105263157895,measurement,95
45561813,,1.032258064516129,,93
3035828,Inhibin A [Multiple of the median] in Serum or Plasma,2.086021505376344,measurement,93
4166125,"Localized swelling, mass and lump, neck",1.065217391304348,condition_occurrence,92
35211311,,1.065217391304348,,92
45548444,,1.054945054945055,,91
4216083,Cervico-occipital neuralgia,1.054945054945055,condition_occurrence,91
45556996,,1.0222222222222221,,90
3036489,Thrombin time,2.0444444444444443,measurement,90
439254,"Bipolar affective disorder, current episode depression",1.0681818181818181,condition_occurrence,88
45571756,,1.0681818181818181,,88
4162860,Primary malignant neoplasm of body of uterus,1.0229885057471264,condition_occurrence,87
35206252,,1.0229885057471264,,87
45606201,,1.0344827586206897,,87
45561817,,1.0574712643678161,,87
45579533,,1.0232558139534884,,86
80242,Current tear of medial cartilage AND/OR meniscus of knee,1.0232558139534884,condition_occurrence,86
3007164,IgA [Mass/volume] in Serum or Plasma,2.1627906976744184,measurement,86
45557094,,1.0116279069767442,,86
320073,Neutropenia,1.0116279069767442,condition_occurrence,86
35206856,,1.011764705882353,,85
4214610,Abscess of abdominal wall,1.011764705882353,condition_occurrence,85
35206462,,1.0,,85
4247238,Primary malignant neoplasm of endometrium,1.011764705882353,condition_occurrence,85
4180628,Disorder of body system,1.035294117647059,condition_occurrence,85
3014007,Fractional oxyhemoglobin in Arterial blood,2.070588235294118,measurement,85
45605968,,1.011764705882353,,85
45558453,,1.035294117647059,,85
35206248,,1.011764705882353,,85
78110,Carcinoma in situ of anus,1.0,condition_occurrence,85
4130023,Atrophy of thyroid - acquired,1.011764705882353,condition_occurrence,85
35206320,,1.0476190476190477,,84
439751,Secondary malignant neoplasm of intrathoracic lymph nodes,1.0476190476190477,condition_occurrence,84
4285898,Polyp of colon,1.0,condition_occurrence,84
35206971,,1.0119047619047619,,84
35208319,,1.0,,84
433163,Deficiency of macronutrients,1.0119047619047619,condition_occurrence,84
35207763,,1.0119047619047619,,84
4096682,Bleeding from nose,1.0120481927710843,condition_occurrence,83
35206138,,1.0240963855421688,,83
381549,Migraine with aura,1.036144578313253,condition_occurrence,83
35207572,,1.0481927710843373,,83
4236312,Complex partial epileptic seizure,1.036144578313253,condition_occurrence,83
35211270,,1.0120481927710843,,83
45562087,,1.036144578313253,,83
79740,Overlapping malignant neoplasm of colon,1.0240963855421688,condition_occurrence,83
35208954,,1.0120481927710843,,83
45595936,,1.036144578313253,,83
75344,Intervertebral disc disorder,1.0120481927710843,condition_occurrence,83
4286497,Centriacinar emphysema,1.024390243902439,condition_occurrence,82
45591051,,1.0,,82
45561844,,1.0365853658536586,,82
134442,Systemic sclerosis,1.0365853658536586,condition_occurrence,82
35206682,,1.024390243902439,,82
35208020,,1.024390243902439,,82
45601387,,1.0121951219512195,,82
45547675,,1.0365853658536586,,82
40479707,Neoplasm of uncertain behavior of skeletal system,1.024390243902439,condition_occurrence,82
4003833,"Follicular non-Hodgkin's lymphoma, large cell",1.0365853658536586,condition_occurrence,82
32468,,1.0609756097560976,,82
378726,Dementia associated with alcoholism,1.0365853658536586,condition_occurrence,82
4035422,Disorder of patellofemoral joint,1.0121951219512195,condition_occurrence,82
35208831,,1.0365853658536586,,82
4207505,Sprain of knee,1.0123456790123457,condition_occurrence,81
45587497,,1.0246913580246915,,81
45596388,,1.0246913580246915,,81
45587533,,1.0493827160493827,,81
35207918,,1.0123456790123457,,81
45577933,,1.037037037037037,,81
444191,Injury of face,1.037037037037037,condition_occurrence,81
35208359,,1.0246913580246915,,81
45595845,,1.0246913580246915,,81
35206677,,1.0493827160493827,,81
4304484,Chronic myeloproliferative disorder,1.0493827160493827,condition_occurrence,81
4059290,Steatosis of liver,1.0246913580246915,condition_occurrence,81
200527,Splenomegaly,1.0246913580246915,condition_occurrence,81
4330445,Pleuritic pain,1.0246913580246915,condition_occurrence,81
317002,Low blood pressure,1.0123456790123457,condition_occurrence,81
434170,Atypical squamous cells of undetermined significance on cervical Papanicolaou smear,1.0493827160493827,condition_occurrence,81
45536202,,1.0123456790123457,,81
45547738,,1.0246913580246915,,81
141932,Senile hyperkeratosis,1.0246913580246915,condition_occurrence,81
376382,Tension-type headache,1.0246913580246915,condition_occurrence,81
35211296,,1.0246913580246915,,81
45533019,,1.037037037037037,,81
37201088,,1.0375,,80
436741,Vulvodynia,1.0875,condition_occurrence,80
78472,Microscopic hematuria,1.0375,condition_occurrence,80
4248728,Snoring,1.025,condition_occurrence,80
45552952,,1.025,,80
45600642,,1.025,,80
45553714,,1.025,,80
45557963,,1.025,,80
35207669,,1.0,,80
321263,Sickle cell-thalassemia disease without crisis,1.0375,condition_occurrence,80
438398,Leukocytosis,1.025,condition_occurrence,80
45601761,,1.0875,,80
45561925,,1.0375,,80
45581353,,1.0,,80
45537933,,1.025,,80
4099651,Type 2 diabetes mellitus with ulcer,1.025,condition_occurrence,80
